alpha,beta_logM,sigma
0.22922629584006143,-0.1507877570458179,0.2868219689052251
0.295196759489282,-0.1779475546493835,0.29594368494031154
0.22631941182945914,-0.16825482765581,0.26005273941153184
0.30070563301998343,-0.19391289841949796,0.2757081738205033
0.22519778205603974,-0.1607500042670333,0.26774529974307937
0.2855431227034577,-0.18284892914388912,0.3115686992054778
0.28037520737782595,-0.18315501985810728,0.30548042221660116
0.2794306432521802,-0.17668344824204582,0.278335481620184
0.29309327156857995,-0.17643487515993828,0.2854323677782094
0.2769363828177849,-0.17930825737388117,0.3046886183331229
0.20911434103831109,-0.15629324937613392,0.3119904141503436
